Review_ID,App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,App_ID
310,"1800 contacts - lens store","First time app, always used doctors office stand behind tore contacts. Hoping solve problem 1800contacts!",Negative,-0.125,0.516667,1825
311,"1800 contacts - lens store","Months later, GS9+, still notify expired lenses. Useless. ---- Lens notifications work, successfully pushes alerts discounts. The fundamental reason keep running lens expiration notification, work. (My notification settings fine.)",Positive,0.166667,0.4125,1825
312,"1800 contacts - lens store","Good prices exceptional customer service. Order sent particular fault begin thoroughly checking information completing order. When I emailed I got response rather quickly (2 hours) correction made I receiving free overnight shipping ensure getting lenses promptly. Wonderful.",Positive,0.544444,0.705556,1825
313,"1800 contacts - lens store","It's quick easy order contacts app, I love it! And really saves time money, makes extremely happy! Got love free market capitalism!",Positive,0.513095,0.647619,1825
314,"1800 contacts - lens store","Ordered Sunday. Got call verifying last name (recently married). Scheduled shipped Monday :) Happy customer",Positive,0.3875,0.579167,1825
315,"1800 contacts - lens store","Took 5 seconds find rx get contacts ordered, convenient.",Neutral,NULL,NULL,1825
316,"1800 contacts - lens store","Short, simple sweet. Super easy took less 5 mins order contacts. Plus savings!",Positive,0.151389,0.478968,1825
317,"1800 contacts - lens store","Super easy. Not super cheap, cheaper actually going optometrist, good deals shipping.",Positive,0.283333,0.594444,1825
318,"1800 contacts - lens store","Very useful streamlines eye care needs. Recommend contact wearers. 5/5. Very reliable shipping. easy well.",Positive,0.341111,0.377778,1825
319,"1800 contacts - lens store","Very easy use. They remembered last order I figure out!",Positive,0.281667,0.533333,1825
320,"1800 contacts - lens store","This well designed, easy & convenient!",Positive,0.541667,0.833333,1825
321,"1800 contacts - lens store","Great hassle free way order contacts. Got call reminding prescription expires tomorrow.",Positive,0.6,0.775,1825
322,"1800 contacts - lens store","It's expensive I expected (I thought I'd saving money, cutting middle man), waaaaay convenient doctor's office.",Negative,-0.3,0.5,1825
323,"1800 contacts - lens store","Super fast navigation brand fast/easy checkout additional ads BS",Positive,0.266667,0.633333,1825
324,"1800 contacts - lens store","Easy step step process correct information took 5 minutes place order.",Positive,0.433333,0.833333,1825
325,"1800 contacts - lens store","Placing order easy especially paper copy Rx. I'll update review I receive order rebate.",Positive,0.216667,0.916667,1825
326,"1800 contacts - lens store","Super fast ordering reordering easy interface. Love convenience app!",Positive,0.397917,0.675,1825
327,"1800 contacts - lens store","I love makes getting contacts easy!♥️",Positive,0.5,0.6,1825
328,"1800 contacts - lens store","Easy use. Will def recommend",Positive,0.433333,0.833333,1825
329,"1800 contacts - lens store","Love app. Super easy use. Ordered contacts less minute.",Positive,0.275,0.541667,1825
330,"1800 contacts - lens store","This easy use, ordering process fast efficient.",Positive,0.316667,0.716667,1825
331,"1800 contacts - lens store","So simple cave man it!!",Neutral,NULL,0.357143,1825
332,"1800 contacts - lens store","Simple, fast easy use. No eye appointments",Positive,0.211111,0.596825,1825
333,"1800 contacts - lens store","Very user friendly.",Positive,0.2875,0.4,1825
334,"1800 contacts - lens store","Very easy use. Love free shipping",Positive,0.487778,0.8,1825
335,"1800 contacts - lens store","Very easy use.",Positive,0.563333,1,1825
336,"1800 contacts - lens store",Dope,Neutral,NULL,NULL,1825
337,"1800 contacts - lens store","Easy affordable.",Positive,0.433333,0.833333,1825
338,"1800 contacts - lens store",Easy,Positive,0.433333,0.833333,1825
339,"1800 contacts - lens store",great,Positive,0.8,0.75,1825
340,"1800 contacts - lens store","So easy app! Made ordering contacts breeze! Great prices too!",Positive,0.838542,0.791667,1825
341,"1800 contacts - lens store","Does need do. No sense giving anything less 5 stars.",Negative,-0.166667,0.0666667,1825
342,"1800 contacts - lens store","Worked well glad I",Positive,0.5,1,1825
343,"1800 contacts - lens store","It's hell lot easier I thought it would be!",Neutral,NULL,NULL,1825
344,"1800 contacts - lens store","It made getting new contacts easy!",Positive,0.339015,0.643939,1825
345,"1800 contacts - lens store","I love app! SO easy super convenient!!",Positive,0.526389,0.7,1825
346,"1800 contacts - lens store","Hopefully work well. First time user.",Positive,0.25,0.333333,1825
347,"1800 contacts - lens store","Contacts shipped time efficient.",Neutral,NULL,NULL,1825
348,"1800 contacts - lens store","Very easy",Positive,0.563333,1,1825
349,"1800 contacts - lens store","Easy access",Positive,0.433333,0.833333,1825
350,"1800 contacts - lens store","First time app, always used doctors office stand behind tore contacts. Hoping solve problem 1800contacts!",Negative,-0.125,0.516667,1825
351,"1800 contacts - lens store","Months later, GS9+, still notify expired lenses. Useless. ---- Lens notifications work, successfully pushes alerts discounts. The fundamental reason keep running lens expiration notification, work. (My notification settings fine.)",Positive,0.166667,0.4125,1825
352,"1800 contacts - lens store","Good prices exceptional customer service. Order sent particular fault begin thoroughly checking information completing order. When I emailed I got response rather quickly (2 hours) correction made I receiving free overnight shipping ensure getting lenses promptly. Wonderful.",Positive,0.544444,0.705556,1825
353,"1800 contacts - lens store","It's quick easy order contacts app, I love it! And really saves time money, makes extremely happy! Got love free market capitalism!",Positive,0.513095,0.647619,1825
354,"1800 contacts - lens store","Ordered Sunday. Got call verifying last name (recently married). Scheduled shipped Monday :) Happy customer",Positive,0.3875,0.579167,1825
355,"1800 contacts - lens store","Took 5 seconds find rx get contacts ordered, convenient.",Neutral,NULL,NULL,1825
356,"1800 contacts - lens store","Short, simple sweet. Super easy took less 5 mins order contacts. Plus savings!",Positive,0.151389,0.478968,1825
357,"1800 contacts - lens store","Super easy. Not super cheap, cheaper actually going optometrist, good deals shipping.",Positive,0.283333,0.594444,1825
358,"1800 contacts - lens store","Very useful streamlines eye care needs. Recommend contact wearers. 5/5. Very reliable shipping. easy well.",Positive,0.341111,0.377778,1825
359,"1800 contacts - lens store","Very easy use. They remembered last order I figure out!",Positive,0.281667,0.533333,1825
360,"1800 contacts - lens store","This well designed, easy & convenient!",Positive,0.541667,0.833333,1825
361,"1line – one line with one touch","gets 1* there's ad every single level restart, frustrating, potential",Negative,-0.157143,0.704762,1568
362,"1line – one line with one touch","The game interesting challenging. However, often buffers gets stuck.",Positive,0.2,0.633333,1568
363,"1line – one line with one touch",nan,Neutral,NULL,NULL,1568
364,"1line – one line with one touch","Wow ,i play 15 puzzle 1st round I remember puzzle solve childhood.. Lovely",Positive,0.133333,0.716667,1568
365,"1line – one line with one touch","Love game deleting I've waiting 3 months levels play. I several updates none updates added new levels",Positive,0.0590909,0.363636,1568
366,"1line – one line with one touch","Way many aggressive ads",Positive,0.5,0.5,1568
367,"1line – one line with one touch","amaze i'm addicted",Negative,-0.4,0.6,1568
368,"1line – one line with one touch","I like game",Negative,-0.4,0.4,1568
369,"1line – one line with one touch",nan,Neutral,NULL,NULL,1568
370,"1line – one line with one touch","I play game",Negative,-0.4,0.4,1568
371,"1line – one line with one touch","It's toooo gud game",Negative,-0.4,0.4,1568
372,"1line – one line with one touch","Too many unskippable ads. Other than, great game.",Positive,0.19375,0.50625,1568
373,"1line – one line with one touch","Mind uses game",Negative,-0.4,0.4,1568
374,"1line – one line with one touch","Too much ad",Positive,0.2,0.2,1568
375,"1line – one line with one touch","It great experience knowledge help game",Positive,0.2,0.575,1568
376,"1line – one line with one touch","Nice game",Positive,0.1,0.7,1568
377,"1line – one line with one touch","I really good game",Positive,0.15,0.5,1568
378,"1line – one line with one touch","I love game nice",Positive,0.233333,0.666667,1568
379,"1line – one line with one touch","It granite",Neutral,NULL,NULL,1568
380,"1line – one line with one touch","It confusing",Negative,-0.3,0.4,1568
381,"1line – one line with one touch","Its really fun",Positive,0.3,0.2,1568
382,"1line – one line with one touch","Is game beautiful",Positive,0.225,0.7,1568
383,"1line – one line with one touch",Guide,Neutral,NULL,NULL,1568
384,"1line – one line with one touch",SUPER,Positive,0.333333,0.666667,1568
385,"1line – one line with one touch",yoko,Neutral,NULL,NULL,1568
386,"1line – one line with one touch","It's great",Positive,0.8,0.75,1568
387,"1line – one line with one touch","Very nice",Positive,0.78,1,1568
388,"1line – one line with one touch",Good,Positive,0.7,0.6,1568
389,"1line – one line with one touch","Its cool",Positive,0.35,0.65,1568
390,"1line – one line with one touch",Cool,Positive,0.35,0.65,1568
391,"1line – one line with one touch",Fantastic,Positive,0.4,0.9,1568
392,"1line – one line with one touch",Superb,Positive,1,1,1568
393,"1line – one line with one touch",Excellent,Positive,1,1,1568
394,"1line – one line with one touch",Nice,Positive,0.6,1,1568
395,"1line – one line with one touch",Love,Positive,0.5,0.6,1568
396,"1line – one line with one touch",Fun,Positive,0.3,0.2,1568
397,"1line – one line with one touch",Enjoy,Positive,0.4,0.5,1568
398,"1line – one line with one touch","Love ❤❤❤❤❤❤❤❤❤❤❤❤",Positive,0.5,0.6,1568
399,"1line – one line with one touch","Good graphics ok ,WAY many ads ridiculous can't skip them. Tbh waste time,would NOT recommend.",Positive,0.233333,0.52,1568
400,"1line – one line with one touch","Terrible amount ads covering content making unpleasant play. Avoid",Negative,-0.825,0.975,1568
401,"2018emoji keyboard 😂 emoticons lite -sticker&gif","Like The Old Version Better Where Backspace Is Beside P Letter And Emoji Is Below Capitalization.",Positive,0.3,0.35,2715
402,"2018emoji keyboard 😂 emoticons lite -sticker&gif","I like far",Positive,0.1,1,2715
403,"2018emoji keyboard 😂 emoticons lite -sticker&gif","It's really useful I really like",Positive,0.25,0.1,2715
404,"2018emoji keyboard 😂 emoticons lite -sticker&gif","I can't send emojis without saying change input I know change input",Neutral,NULL,NULL,2715
405,"2018emoji keyboard 😂 emoticons lite -sticker&gif","BullSh*t.... When open apps, says sill never register personal data credit card number... Once go activate de setting, message pops say personal data credit data enregistrate... Hahha... Thats bullsh*t",Neutral,NULL,0.366667,2715
406,"2018emoji keyboard 😂 emoticons lite -sticker&gif",nan,Neutral,NULL,NULL,2715
407,"2018emoji keyboard 😂 emoticons lite -sticker&gif",Good,Positive,0.7,0.6,2715
408,"2018emoji keyboard 😂 emoticons lite -sticker&gif",nan,Neutral,NULL,NULL,2715
409,"2018emoji keyboard 😂 emoticons lite -sticker&gif","Easy use, best keyboard useful..",Positive,0.577778,0.377778,2715
410,"2018emoji keyboard 😂 emoticons lite -sticker&gif",nan,Neutral,NULL,NULL,2715
411,"2018emoji keyboard 😂 emoticons lite -sticker&gif",Fuzzy,Neutral,NULL,NULL,2715
412,"2018emoji keyboard 😂 emoticons lite -sticker&gif","I love",Positive,0.5,0.6,2715
413,"2018emoji keyboard 😂 emoticons lite -sticker&gif",Perfect,Positive,1,1,2715
414,"2018emoji keyboard 😂 emoticons lite -sticker&gif",Awesome,Positive,1,1,2715
415,"2018emoji keyboard 😂 emoticons lite -sticker&gif",nan,Neutral,NULL,NULL,2715
416,"2018emoji keyboard 😂 emoticons lite -sticker&gif","This good keyboard emoji users, sensitive, constant nags change themes (which can't disabled, block top screen) extremely irritating.",Positive,0.116667,0.572222,2715
417,"2018emoji keyboard 😂 emoticons lite -sticker&gif","last update bug...i can't open keyboard setting, always fc , i'm back old version",Positive,0.025,0.191667,2715
418,"2018emoji keyboard 😂 emoticons lite -sticker&gif","Works fine. No need update",Positive,0.416667,0.5,2715
419,"2018emoji keyboard 😂 emoticons lite -sticker&gif",nan,Neutral,NULL,NULL,2715
420,"2018emoji keyboard 😂 emoticons lite -sticker&gif","You are here:",Neutral,NULL,NULL,2715
421,"2018emoji keyboard 😂 emoticons lite -sticker&gif","I hate",Negative,-0.8,0.9,2715
422,"2018emoji keyboard 😂 emoticons lite -sticker&gif","Meh yeah",Neutral,NULL,NULL,2715
423,"2018emoji keyboard 😂 emoticons lite -sticker&gif",Amazing!,Positive,0.75,0.9,2715
424,"2018emoji keyboard 😂 emoticons lite -sticker&gif","Amazing app!",Positive,0.75,0.9,2715
425,"2018emoji keyboard 😂 emoticons lite -sticker&gif","Good emoji keyboard",Positive,0.7,0.6,2715
426,"2018emoji keyboard 😂 emoticons lite -sticker&gif","It's lit",Neutral,NULL,NULL,2715
